,email_address,customer_id,cardholder_status,rewards_tier,last_active
96,test+096@movableink.com,243898178,Y,Platinum,2023-07-08 04:02:17
97,test+097@movableink.com,356713124,N,Platinum,2023-02-06 15:53:55
98,test+098@movableink.com,720465281,Y,None,2023-03-20 14:38:46
99,test+099@movableink.com,100804450,N,None,2023-06-11 01:25:38
100,test+100@movableink.com,733954188,Y,Gold,2023-05-23 11:36:12
101,test+101@movableink.com,872914237,N,Platinum,2023-06-09 08:34:13
102,test+102@movableink.com,677416901,N,Platinum,2023-03-24 01:19:36
103,test+103@movableink.com,607451470,Y,Gold,2023-03-28 15:01:02
104,test+104@movableink.com,758358402,Y,Platinum,2023-03-07 19:22:32
105,test+105@movableink.com,957381642,N,Platinum,2023-03-17 12:50:27
106,test+106@movableink.com,478888938,Y,Gold,2023-07-05 13:37:14
107,test+107@movableink.com,995722539,N,Diamond,2023-04-18 20:17:43
108,test+108@movableink.com,318871291,N,Diamond,2023-05-16 02:22:28
109,test+109@movableink.com,439025597,N,Platinum,2023-01-21 23:29:23
110,test+110@movableink.com,420309207,Y,Diamond,2023-02-26 16:00:24
111,test+111@movableink.com,736471583,N,Gold,2023-03-06 22:58:22
112,test+112@movableink.com,468349005,N,Silver,2023-05-27 15:22:02
113,test+113@movableink.com,580913501,Y,Gold,2023-06-05 21:02:41
114,test+114@movableink.com,966744016,N,None,2023-03-15 12:58:27
115,test+115@movableink.com,627516730,N,Silver,2023-06-18 03:31:01
116,test+116@movableink.com,425711790,Y,Gold,2023-05-09 03:35:51
117,test+117@movableink.com,870952016,Y,Platinum,2023-04-04 06:16:11
118,test+118@movableink.com,103630003,Y,None,2023-03-15 20:15:12
119,test+119@movableink.com,902264592,N,Silver,2023-06-02 03:02:01
120,test+120@movableink.com,959982837,Y,None,2023-05-16 20:04:47
121,test+121@movableink.com,115164284,N,Platinum,2023-04-26 16:06:07
122,test+122@movableink.com,284514457,N,Diamond,2023-05-13 06:54:48
123,test+123@movableink.com,794982250,N,None,2023-06-29 10:08:30
124,test+124@movableink.com,178242256,N,Silver,2023-02-15 18:27:59
125,test+125@movableink.com,376642136,Y,Silver,2023-04-06 20:46:22
126,test+126@movableink.com,419896665,N,Gold,2023-06-22 03:31:03
127,test+127@movableink.com,995856169,Y,Platinum,2023-01-12 12:56:57
128,test+128@movableink.com,781486438,N,Gold,2023-05-09 00:39:20
129,test+129@movableink.com,578216012,N,Gold,2023-02-09 14:10:41
130,test+130@movableink.com,486805635,Y,Gold,2023-02-09 02:09:15
131,test+131@movableink.com,646326616,Y,Silver,2023-06-11 10:58:49
132,test+132@movableink.com,599343677,Y,None,2023-03-03 12:16:26
133,test+133@movableink.com,812481381,Y,Silver,2023-03-03 11:01:20
134,test+134@movableink.com,194040308,Y,Gold,2023-02-21 06:51:55
135,test+135@movableink.com,317961437,N,Platinum,2023-02-27 18:17:12
136,test+136@movableink.com,559149444,N,Platinum,2023-03-05 13:14:03
137,test+137@movableink.com,856003939,Y,Diamond,2023-06-27 05:17:03
138,test+138@movableink.com,207879705,N,None,2023-01-13 19:26:49
139,test+139@movableink.com,983940803,N,Platinum,2023-05-05 09:35:49
140,test+140@movableink.com,615604105,N,Silver,2023-03-12 20:50:51
141,test+141@movableink.com,742190671,N,None,2023-01-04 19:10:04
142,test+142@movableink.com,401862237,N,Gold,2023-06-19 11:11:19
143,test+143@movableink.com,621645631,N,Silver,2023-07-02 18:37:37
144,test+144@movableink.com,457760883,Y,Silver,2023-04-25 18:21:55
145,test+145@movableink.com,640513125,N,None,2023-05-20 10:00:36
146,test+146@movableink.com,844156399,Y,Platinum,2023-04-13 21:40:11
147,test+147@movableink.com,458208166,N,None,2023-06-25 12:14:36
148,test+148@movableink.com,878307475,Y,None,2023-04-07 19:30:18
149,test+149@movableink.com,597497276,Y,Diamond,2023-04-29 21:50:34
150,test+150@movableink.com,240384344,N,Platinum,2023-05-22 22:46:24
151,test+151@movableink.com,336612098,Y,Diamond,2023-01-08 20:09:54
152,test+152@movableink.com,538288540,Y,None,2023-04-26 16:08:23
153,test+153@movableink.com,848243498,N,Gold,2023-03-11 09:32:44
154,test+154@movableink.com,773743433,Y,Gold,2023-03-10 05:33:04
155,test+155@movableink.com,385710439,N,None,2023-06-19 14:01:18
156,test+156@movableink.com,943964490,N,None,2023-03-29 08:14:59
157,test+157@movableink.com,561198304,N,Silver,2023-05-05 05:24:18
158,test+158@movableink.com,167160545,Y,None,2023-04-24 19:24:27
159,test+159@movableink.com,267982257,Y,Platinum,2023-02-06 09:53:46
160,test+160@movableink.com,143583736,Y,Platinum,2023-06-03 12:39:24
161,test+161@movableink.com,437808144,Y,Diamond,2023-06-09 05:29:29
162,test+162@movableink.com,236054059,Y,None,2023-02-28 08:52:25
163,test+163@movableink.com,453782646,Y,Silver,2023-06-10 14:57:49
164,test+164@movableink.com,338095667,Y,Diamond,2023-03-05 17:33:51
165,test+165@movableink.com,379108134,N,Silver,2023-01-04 16:21:33
166,test+166@movableink.com,608765662,Y,None,2023-02-05 04:36:52
167,test+167@movableink.com,764770526,Y,Platinum,2023-07-05 21:58:26
168,test+168@movableink.com,392361400,Y,Gold,2023-03-02 05:12:36
169,test+169@movableink.com,648571064,N,Silver,2023-02-16 19:41:07
170,test+170@movableink.com,379318667,Y,Diamond,2023-06-22 00:43:22
171,test+171@movableink.com,593007559,Y,Silver,2023-02-23 20:42:12
172,test+172@movableink.com,263537693,Y,Gold,2023-01-28 03:55:19
173,test+173@movableink.com,272968813,N,Silver,2023-04-04 02:02:18
174,test+174@movableink.com,975967276,Y,Silver,2023-06-02 08:22:30
175,test+175@movableink.com,739617368,N,Diamond,2023-05-29 04:07:39
176,test+176@movableink.com,854988290,N,Platinum,2023-05-13 16:33:57
177,test+177@movableink.com,449007682,Y,Diamond,2023-04-05 14:31:09
178,test+178@movableink.com,886679094,Y,Silver,2023-06-04 03:01:26
179,test+179@movableink.com,465133821,N,Gold,2023-05-20 01:24:20
180,test+180@movableink.com,265190451,N,Gold,2023-05-03 09:12:22
181,test+181@movableink.com,366029825,Y,Silver,2023-07-05 03:24:11
182,test+182@movableink.com,168678015,Y,None,2023-02-02 01:27:47
183,test+183@movableink.com,555115110,Y,Silver,2023-06-18 23:16:53
184,test+184@movableink.com,802693104,N,Gold,2023-01-24 08:38:15
185,test+185@movableink.com,845297032,N,None,2023-06-27 20:34:34
186,test+186@movableink.com,502658427,N,Platinum,2023-03-07 15:17:36
187,test+187@movableink.com,394854031,N,Diamond,2023-06-27 13:29:33
188,test+188@movableink.com,581028070,N,Platinum,2023-04-22 19:45:29
189,test+189@movableink.com,234845405,N,Gold,2023-05-17 13:46:45
190,test+190@movableink.com,969780817,N,Diamond,2023-05-26 08:30:55
191,test+191@movableink.com,288159824,N,Silver,2023-03-30 12:57:31
192,test+192@movableink.com,390125829,Y,Gold,2023-03-04 13:19:39
193,test+193@movableink.com,694175267,Y,Gold,2023-02-13 08:09:12
194,test+194@movableink.com,722142982,Y,Diamond,2023-06-25 22:55:19
195,test+195@movableink.com,607851864,Y,Gold,2023-04-12 12:24:18
196,test+196@movableink.com,393420950,N,Silver,2023-02-19 15:53:41
197,test+197@movableink.com,651986155,Y,None,2023-06-15 09:23:00
198,test+198@movableink.com,434730706,Y,Gold,2023-06-17 04:20:14
199,test+199@movableink.com,550582902,N,None,2023-04-14 08:09:45
200,test+200@movableink.com,386855581,Y,Platinum,2023-04-15 23:56:25
201,test+201@movableink.com,166477647,N,Gold,2023-06-19 18:43:04
202,test+202@movableink.com,252933194,Y,Silver,2023-01-31 10:29:49
203,test+203@movableink.com,235488741,Y,Diamond,2023-05-01 02:59:26
204,test+204@movableink.com,435014263,N,Gold,2023-03-18 23:46:29
205,test+205@movableink.com,999795171,Y,Diamond,2023-06-14 20:44:28
206,test+206@movableink.com,205567841,N,Silver,2023-01-25 18:47:28
207,test+207@movableink.com,640947902,N,Silver,2023-02-14 10:21:55
208,test+208@movableink.com,626136157,N,Platinum,2023-04-14 06:38:41
209,test+209@movableink.com,431407645,Y,Silver,2023-04-16 18:28:25
210,test+210@movableink.com,518598268,Y,Gold,2023-02-26 21:39:27
211,test+211@movableink.com,390069964,Y,Silver,2023-05-10 17:10:52
212,test+212@movableink.com,376693678,Y,Diamond,2023-02-19 23:15:23
213,test+213@movableink.com,340573759,Y,Diamond,2023-03-30 00:30:14
214,test+214@movableink.com,868198052,N,Gold,2023-05-28 18:05:52
215,test+215@movableink.com,967551809,Y,Platinum,2023-02-11 12:07:07
216,test+216@movableink.com,794661922,N,Silver,2023-04-19 10:58:24
217,test+217@movableink.com,342277779,Y,Platinum,2023-05-18 16:07:11
218,test+218@movableink.com,823560317,Y,Platinum,2023-01-02 19:24:36
219,test+219@movableink.com,948479048,N,Silver,2023-04-02 18:09:58
220,test+220@movableink.com,413910995,Y,Silver,2023-04-05 06:53:08
221,test+221@movableink.com,401361174,Y,Platinum,2023-02-27 10:52:06
222,test+222@movableink.com,428998661,Y,Diamond,2023-03-09 22:32:39
223,test+223@movableink.com,281136016,Y,Diamond,2023-06-22 05:57:03
224,test+224@movableink.com,151092776,Y,Platinum,2023-05-24 11:57:48
225,test+225@movableink.com,996753606,N,Platinum,2023-02-16 05:55:08
226,test+226@movableink.com,177312879,Y,None,2023-03-19 10:01:07
227,test+227@movableink.com,767814260,N,Gold,2023-05-17 14:49:09
228,test+228@movableink.com,165037337,Y,Diamond,2023-01-03 09:40:44
229,test+229@movableink.com,844958395,N,Platinum,2023-06-27 22:55:14
230,test+230@movableink.com,318580295,N,Silver,2023-02-22 19:14:32
231,test+231@movableink.com,653716103,N,Gold,2023-03-31 05:32:07
232,test+232@movableink.com,878564960,N,None,2023-05-31 03:07:48
233,test+233@movableink.com,685492814,Y,Platinum,2023-01-29 18:09:55
234,test+234@movableink.com,796066135,Y,Gold,2023-04-05 17:28:41
235,test+235@movableink.com,590945359,N,Platinum,2023-06-25 00:59:17
236,test+236@movableink.com,821913664,Y,Gold,2023-02-27 00:11:36
237,test+237@movableink.com,140470906,Y,None,2023-04-15 08:27:51
238,test+238@movableink.com,933325644,Y,Silver,2023-05-06 12:51:40
239,test+239@movableink.com,116830630,Y,None,2023-05-16 12:54:03
240,test+240@movableink.com,754304317,Y,Silver,2023-04-06 11:56:15
241,test+241@movableink.com,941011814,N,Platinum,2023-04-07 21:14:58
242,test+242@movableink.com,941987285,N,Silver,2023-04-14 10:42:10
243,test+243@movableink.com,208465911,N,Gold,2023-06-19 08:09:18
244,test+244@movableink.com,308557626,Y,Platinum,2023-01-07 13:28:44
245,test+245@movableink.com,489557414,N,None,2023-01-24 10:21:22
246,test+246@movableink.com,766918079,N,Diamond,2023-03-14 13:11:32
247,test+247@movableink.com,403283286,N,Gold,2023-05-20 21:06:44
248,test+248@movableink.com,190292622,N,Silver,2023-02-15 16:36:05
249,test+249@movableink.com,303442623,N,Gold,2023-05-17 00:01:38
250,test+250@movableink.com,623678071,Y,Platinum,2023-02-03 23:40:00
251,test+251@movableink.com,725527868,N,Platinum,2023-04-29 16:22:32
252,test+252@movableink.com,399809430,N,Silver,2023-03-06 05:04:44
253,test+253@movableink.com,470007651,N,Diamond,2023-01-17 15:38:47
254,test+254@movableink.com,797228571,N,Silver,2023-06-28 03:19:46
255,test+255@movableink.com,949271601,N,None,2023-01-22 02:33:02
256,test+256@movableink.com,586559504,N,Platinum,2023-05-14 16:47:00
257,test+257@movableink.com,687231969,Y,Gold,2023-06-20 10:49:30
258,test+258@movableink.com,867584959,N,Diamond,2023-04-21 01:01:29
259,test+259@movableink.com,344954750,Y,Platinum,2023-01-16 14:03:34
260,test+260@movableink.com,203906754,Y,Diamond,2023-06-29 20:22:59
261,test+261@movableink.com,501346988,N,Platinum,2023-01-21 05:40:00
262,test+262@movableink.com,642264870,Y,Diamond,2023-03-18 02:47:54
263,test+263@movableink.com,695145356,N,None,2023-02-14 10:50:50
264,test+264@movableink.com,334994753,Y,Platinum,2023-04-09 10:07:54
265,test+265@movableink.com,916431435,Y,Silver,2023-03-26 06:27:28
266,test+266@movableink.com,650994509,N,Silver,2023-05-08 20:40:47
267,test+267@movableink.com,596351851,Y,Platinum,2023-01-07 04:07:25
268,test+268@movableink.com,142921789,Y,None,2023-04-11 20:21:06
269,test+269@movableink.com,845562921,Y,Silver,2023-02-09 01:42:03
270,test+270@movableink.com,587926280,N,Silver,2023-03-12 21:52:50
271,test+271@movableink.com,336275494,Y,None,2023-01-03 12:25:09
272,test+272@movableink.com,602915658,N,Platinum,2023-01-06 20:15:51
273,test+273@movableink.com,734872452,N,Gold,2023-03-30 07:16:09
274,test+274@movableink.com,895367697,Y,Diamond,2023-07-09 18:45:14
275,test+275@movableink.com,992764025,Y,Silver,2023-04-05 06:38:58
276,test+276@movableink.com,809717694,Y,Platinum,2023-01-25 23:34:26
277,test+277@movableink.com,501349973,Y,None,2023-05-15 22:14:50
278,test+278@movableink.com,471376837,N,None,2023-06-24 12:44:20
279,test+279@movableink.com,758090907,N,Gold,2023-07-03 16:11:56
280,test+280@movableink.com,635063353,N,None,2023-03-20 12:14:02
281,test+281@movableink.com,417676239,Y,None,2023-03-01 18:00:46
282,test+282@movableink.com,662080729,Y,Gold,2023-05-11 10:23:24
283,test+283@movableink.com,940326303,Y,Gold,2023-04-27 15:16:44
284,test+284@movableink.com,847181459,Y,Platinum,2023-03-30 07:07:41
285,test+285@movableink.com,358022091,Y,Gold,2023-01-17 11:52:22
286,test+286@movableink.com,763205215,Y,Gold,2023-06-06 13:14:17
287,test+287@movableink.com,192078711,N,Platinum,2023-01-05 17:16:08
288,test+288@movableink.com,377972023,N,Diamond,2023-06-20 09:25:01
289,test+289@movableink.com,753057344,Y,Platinum,2023-04-01 22:27:42
290,test+290@movableink.com,574336115,N,Gold,2023-02-07 00:01:41
291,test+291@movableink.com,618386552,Y,Gold,2023-03-10 11:40:48
292,test+292@movableink.com,538029518,Y,Gold,2023-05-07 10:37:55
293,test+293@movableink.com,180903735,N,Diamond,2023-02-25 07:28:27
294,test+294@movableink.com,162991371,N,Platinum,2023-03-28 09:09:57
295,test+295@movableink.com,724651004,N,Diamond,2023-03-07 18:25:01
296,test+296@movableink.com,574777775,Y,Diamond,2023-03-30 08:27:27
297,test+297@movableink.com,919468689,N,None,2023-01-30 17:12:36
298,test+298@movableink.com,151538546,Y,Silver,2023-04-18 19:28:16
299,test+299@movableink.com,540717331,Y,None,2023-03-02 06:50:10
300,test+300@movableink.com,980017310,Y,Diamond,2023-02-22 00:29:00
301,test+301@movableink.com,513310168,Y,Silver,2023-03-15 02:05:31
302,test+302@movableink.com,443901283,Y,Gold,2023-06-30 11:21:56
303,test+303@movableink.com,695567703,Y,Diamond,2023-03-16 10:47:09
304,test+304@movableink.com,284512598,N,Diamond,2023-05-09 03:59:30
305,test+305@movableink.com,579904876,Y,Platinum,2023-03-19 22:59:16
306,test+306@movableink.com,191822321,Y,None,2023-03-12 18:15:33
307,test+307@movableink.com,305934994,N,Silver,2023-05-25 06:41:04
308,test+308@movableink.com,859610641,Y,Platinum,2023-01-07 18:06:17
309,test+309@movableink.com,714422105,Y,None,2023-04-29 06:10:13
310,test+310@movableink.com,167870101,N,Gold,2023-03-26 17:28:06
311,test+311@movableink.com,726502501,N,None,2023-02-13 02:02:32
312,test+312@movableink.com,611172632,Y,Silver,2023-05-31 07:41:17
313,test+313@movableink.com,278601797,Y,Platinum,2023-01-06 21:24:55
314,test+314@movableink.com,104363968,Y,Gold,2023-01-29 03:08:36
315,test+315@movableink.com,175611297,Y,Platinum,2023-03-24 23:00:50
316,test+316@movableink.com,691203461,N,Diamond,2023-06-05 02:04:06
317,test+317@movableink.com,384704231,N,Diamond,2023-04-26 17:59:17
318,test+318@movableink.com,447037866,N,None,2023-06-04 10:57:58
319,test+319@movableink.com,250714378,Y,Platinum,2023-06-22 18:54:43
320,test+320@movableink.com,464865147,Y,Gold,2023-01-23 18:40:37
321,test+321@movableink.com,712990683,Y,Gold,2023-05-23 04:01:44
322,test+322@movableink.com,121266141,N,Diamond,2023-01-04 09:06:54
323,test+323@movableink.com,301770936,N,Diamond,2023-06-15 18:23:45
324,test+324@movableink.com,658201839,N,Silver,2023-05-05 06:20:27
325,test+325@movableink.com,243205215,N,Platinum,2023-05-13 10:34:32
326,test+326@movableink.com,249380295,Y,Diamond,2023-04-22 07:37:42
327,test+327@movableink.com,739095229,N,Silver,2023-02-03 03:58:01
328,test+328@movableink.com,989823975,Y,None,2023-03-27 15:18:25
329,test+329@movableink.com,496177148,Y,Gold,2023-03-07 17:41:41
330,test+330@movableink.com,938702419,Y,Platinum,2023-06-01 13:39:39
331,test+331@movableink.com,406228271,Y,Gold,2023-07-05 17:04:22
332,test+332@movableink.com,733374033,Y,Platinum,2023-05-25 21:00:10
333,test+333@movableink.com,859436443,N,None,2023-06-09 21:12:38
334,test+334@movableink.com,789672519,Y,Diamond,2023-06-13 19:33:41
335,test+335@movableink.com,421035947,N,Diamond,2023-02-07 08:37:04
336,test+336@movableink.com,147718135,Y,Diamond,2023-05-01 02:47:16
337,test+337@movableink.com,919287535,N,Gold,2023-03-17 11:00:35
338,test+338@movableink.com,110139266,N,Gold,2023-03-29 03:07:57
339,test+339@movableink.com,726975862,N,Diamond,2023-02-20 21:33:12
340,test+340@movableink.com,801298417,Y,Platinum,2023-05-13 14:58:42
341,test+341@movableink.com,864762279,Y,Platinum,2023-04-04 07:59:23
342,test+342@movableink.com,581528428,N,None,2023-02-01 17:01:56
343,test+343@movableink.com,228864275,Y,Silver,2023-03-03 06:19:53
344,test+344@movableink.com,511376050,N,None,2023-06-03 07:54:48
345,test+345@movableink.com,791571502,N,None,2023-01-23 16:14:45
346,test+346@movableink.com,210004184,Y,Silver,2023-01-07 23:00:41
347,test+347@movableink.com,881534346,Y,Silver,2023-06-24 02:32:42
348,test+348@movableink.com,129131376,Y,Silver,2023-04-25 18:35:56
349,test+349@movableink.com,611115862,Y,None,2023-01-14 08:19:28
350,test+350@movableink.com,567347506,Y,Gold,2023-05-01 19:06:01
351,test+351@movableink.com,178823617,N,None,2023-05-20 10:26:22
352,test+352@movableink.com,456229098,N,Platinum,2023-01-14 04:28:24
353,test+353@movableink.com,200317199,Y,Silver,2023-03-17 13:00:07
354,test+354@movableink.com,500215269,Y,None,2023-03-21 01:32:06
355,test+355@movableink.com,653621251,Y,Diamond,2023-05-07 14:20:45
356,test+356@movableink.com,432516534,N,None,2023-03-09 18:26:42
357,test+357@movableink.com,908786520,N,Silver,2023-02-21 20:52:30
358,test+358@movableink.com,231645464,Y,None,2023-05-22 00:27:03
359,test+359@movableink.com,255163849,Y,Silver,2023-05-21 01:26:40
360,test+360@movableink.com,569943304,Y,None,2023-05-03 22:20:02
361,test+361@movableink.com,962425069,Y,Silver,2023-03-22 02:27:58
362,test+362@movableink.com,551016064,Y,Diamond,2023-01-30 04:03:47
363,test+363@movableink.com,710460800,N,Diamond,2023-02-08 16:20:21
364,test+364@movableink.com,203815006,N,Platinum,2023-05-18 11:47:31
365,test+365@movableink.com,771513584,N,None,2023-02-04 02:05:06
366,test+366@movableink.com,805045022,Y,Diamond,2023-05-12 05:01:21
367,test+367@movableink.com,960141330,N,Gold,2023-03-09 02:04:38
368,test+368@movableink.com,596008082,N,Diamond,2023-03-11 11:19:05
369,test+369@movableink.com,915964466,Y,Platinum,2023-04-30 04:19:12
370,test+370@movableink.com,757584215,Y,Gold,2023-03-22 18:56:04
371,test+371@movableink.com,699491712,N,Diamond,2023-02-23 02:07:07
372,test+372@movableink.com,786777126,N,Platinum,2023-02-16 01:04:08
373,test+373@movableink.com,672379247,Y,Gold,2023-04-20 02:45:08
374,test+374@movableink.com,820455324,N,None,2023-01-22 05:49:06
375,test+375@movableink.com,562404604,Y,Silver,2023-04-18 20:47:19
376,test+376@movableink.com,662273989,Y,Silver,2023-06-12 16:08:38
377,test+377@movableink.com,348730908,Y,Gold,2023-06-13 16:42:02
378,test+378@movableink.com,497605165,Y,Silver,2023-03-16 17:34:03
379,test+379@movableink.com,998502101,N,Platinum,2023-03-12 20:02:22
380,test+380@movableink.com,267193656,Y,Diamond,2023-03-03 06:22:53
381,test+381@movableink.com,249247012,Y,Diamond,2023-06-06 18:28:21
382,test+382@movableink.com,563840916,N,Platinum,2023-05-01 21:16:35
383,test+383@movableink.com,988745570,N,None,2023-04-09 19:58:48
384,test+384@movableink.com,349407073,N,Gold,2023-01-23 04:32:59
385,test+385@movableink.com,203985818,N,None,2023-01-24 19:18:34
386,test+386@movableink.com,561921259,Y,Platinum,2023-06-26 21:49:08
387,test+387@movableink.com,484443178,N,Platinum,2023-01-12 04:07:48
388,test+388@movableink.com,681888798,N,None,2023-07-02 09:35:19
389,test+389@movableink.com,425292964,Y,None,2023-03-20 12:07:37
390,test+390@movableink.com,888933370,Y,Gold,2023-01-10 16:58:16
391,test+391@movableink.com,510522704,Y,Silver,2023-05-24 15:49:15
